,Distance,Ev#,Final,Name,Points,Prelim,Rank,School,Stroke,Yr
1,200.0,16.0,1:46.76,"Raigla, Kaspar",28.0,1:46.03,2.0,Princeton,Backstroke,SO
2,200.0,16.0,1:48.70,"Newell, Robert",27.0,1:48.63,3.0,Harvard,Backstroke,JR
3,200.0,16.0,1:48.79,"Keady, Chris",26.0,1:49.12,4.0,Cornell,Backstroke,SR
4,200.0,16.0,1:49.00,"Ahern, Mickey",25.0,1:49.56,5.0,Dartmouth,Backstroke,JR
5,200.0,16.0,1:49.11,"Pretto, Jack",24.0,1:47.82,6.0,Harvard,Backstroke,FR
6,200.0,16.0,1:49.17,"Dougherty, Patrick",23.0,1:48.74,7.0,Columbia,Backstroke,SO
7,200.0,16.0,1:49.98,"Kikuchi, Ryan",22.0,1:48.98,8.0,Brown,Backstroke,SR
8,200.0,16.0,1:48.26,"Lebovitz, Adam",20.0,1:50.32,9.0,Princeton,Backstroke,FR
9,200.0,16.0,1:50.19,"Hunter, Paul",17.0,1:50.73,10.0,Brown,Backstroke,FR
10,200.0,16.0,1:50.39,"Beaulieu, Nicholas",16.0,1:50.44,11.0,Princeton,Backstroke,FR
11,200.0,16.0,1:50.59,"Gornitzky, Alex",15.0,1:51.33,12.0,Yale,Backstroke,SR
12,200.0,16.0,1:51.07,"Blackwood, Conor",14.0,1:50.91,13.0,Pennsylvania,Backstroke,SO
13,200.0,16.0,1:51.36,"Long, Matt",13.0,1:50.37,14.0,Dartmouth,Backstroke,FR
14,200.0,16.0,1:51.56,"Johnson, Nick",12.0,1:51.08,15.0,Pennsylvania,Backstroke,SO
15,200.0,16.0,1:53.91,"Bailey, Johnny",11.0,1:51.34,16.0,Columbia,Backstroke,JR
16,200.0,16.0,1:49.56,"Krey, Matt",9.0,1:51.81,17.0,Pennsylvania,Backstroke,JR
17,200.0,16.0,1:52.71,"Taylor, Austin",7.0,1:52.53,18.0,Cornell,Backstroke,FR
18,200.0,16.0,1:53.35,"Slater, Ian",6.0,1:54.77,19.0,Brown,Backstroke,SO
19,200.0,16.0,1:53.62,"Benster, Tyler",5.0,1:53.37,20.0,Brown,Backstroke,SO
20,200.0,16.0,1:53.65,"Lovett, Jared",4.0,1:53.54,21.0,Yale,Backstroke,SO
21,200.0,16.0,1:54.44,"Anderson, Eric",3.0,1:52.93,22.0,Cornell,Backstroke,JR
22,200.0,16.0,1:54.76,"Sangren, Jake",2.0,1:54.73,23.0,Cornell,Backstroke,SO
0,100.0,17.0,43.26B,"Powell, Adam",32.0,43.26,1.0,Columbia,Freestyle,SR
1,100.0,17.0,44.76,"Satterthwaite, Chris",28.0,45.14,2.0,Harvard,Freestyle,FR
2,100.0,17.0,44.77,"Monovoukas, Michael",27.0,44.76,3.0,Princeton,Freestyle,JR
3,100.0,17.0,44.79,"Wright, John",26.0,45.21,4.0,Columbia,Freestyle,SO
4,100.0,17.0,44.97,"Lee, Oliver",25.0,44.92,5.0,Harvard,Freestyle,FR
5,100.0,17.0,45.20,"Heyburn, Will",24.0,45.19,6.0,Harvard,Freestyle,SR
6,100.0,17.0,45.50,"Faux, Geoffrey",23.0,45.16,7.0,Princeton,Freestyle,SR
7,100.0,17.0,45.73,"Amos, Peter",22.0,45.38,8.0,Pennsylvania,Freestyle,JR
8,100.0,17.0,45.00,"LaMonaca, Matthew",20.0,45.82,9.0,Princeton,Freestyle,JR
9,100.0,17.0,45.48,"Juhn, Timothy",17.0,45.88,10.0,Brown,Freestyle,JR
10,100.0,17.0,45.62,"Brazitis, Kevin",16.0,45.74,11.0,Cornell,Freestyle,JR
11,100.0,17.0,45.71,"Derdeyn, Will",15.0,45.86,12.0,Dartmouth,Freestyle,SO
12,100.0,17.0,45.83,"Veatch, Kyle",14.0,45.65,13.0,Yale,Freestyle,SR
13,100.0,17.0,45.98,"Killian, Pat",13.0,45.96,14.0,Yale,Freestyle,FR
14,100.0,17.0,46.06,"Crigler, Danny",12.0,45.55,15.0,Harvard,Freestyle,FR
15,100.0,17.0,46.12,"Whitenack, Ben",11.0,45.95,16.0,Pennsylvania,Freestyle,FR
16,100.0,17.0,45.29,"Gaffey, Eric",9.0,46.02,17.0,Cornell,Freestyle,SR
17,100.0,17.0,45.66,"Lawley, Will",7.0,46.31,18.0,Princeton,Freestyle,SO
18,100.0,17.0,45.83,"Tung, Andres",6.0,46.11,19.0,Princeton,Freestyle,SO
19,100.0,17.0,45.89,"Gomes, Brett",5.0,46.11,20.0,Pennsylvania,Freestyle,JR
20,100.0,17.0,45.96,"Hunter, James",4.0,46.10,21.0,Brown,Freestyle,JR
21,100.0,17.0,46.34,"Diamond, Oliver",3.0,46.12,22.0,Brown,Freestyle,FR
22,100.0,17.0,46.55,"Tan, Daniel",2.0,46.35,23.0,Columbia,Freestyle,FR
23,100.0,17.0,46.75,"Johnson, Mike",1.0,46.15,24.0,Brown,Freestyle,SO
0,200.0,18.0,1:56.33M,"Christensen, Jonathan",32.0,1:59.01,1.0,Princeton,Breaststroke,JR
1,200.0,18.0,1:56.77B,"McHugh, Brendan",28.0,1:58.29,2.0,Pennsylvania,Breaststroke,JR
2,200.0,18.0,1:59.85B,"Carlucci, Conor",27.0,1:59.93,3.0,Brown,Breaststroke,SR
3,200.0,18.0,2:00.84,"Ting, Jason",26.0,2:02.72,4.0,Harvard,Breaststroke,FR
4,200.0,18.0,2:01.68,"Eyckmans, Robert",25.0,2:02.42,5.0,Columbia,Breaststroke,JR
5,200.0,18.0,2:01.90,"Park, Kyung",24.0,2:02.63,6.0,Princeton,Breaststroke,FR
6,200.0,18.0,2:01.94,"McVicker, Mike",23.0,2:01.63,7.0,Brown,Breaststroke,SO
7,200.0,18.0,2:02.65,"Mai, Erik",22.0,2:01.59,8.0,Columbia,Breaststroke,SO
8,200.0,18.0,2:03.63,"Materniak, Eric",20.0,2:02.84,9.0,Princeton,Breaststroke,FR
9,200.0,18.0,2:03.73,"Davidson, Justin",17.0,2:02.86,10.0,Harvard,Breaststroke,SR
10,200.0,18.0,2:04.20,"Fisher, Jake",16.0,2:04.32,11.0,Cornell,Breaststroke,SR
11,200.0,18.0,2:04.32,"Stumpf, Matt",15.0,2:03.83,12.0,Dartmouth,Breaststroke,JR
12,200.0,18.0,2:04.70,"McDermott, Danny",14.0,2:04.41,13.0,Yale,Breaststroke,FR
13,200.0,18.0,2:04.79,"Wurzbacher, Owen",13.0,2:05.56,14.0,Harvard,Breaststroke,SO
14,200.0,18.0,2:05.28,"Traub, Eric",12.0,2:04.89,15.0,Columbia,Breaststroke,FR
15,200.0,18.0,2:05.34,"Sidman, John-Howard",11.0,2:05.93,16.0,Columbia,Breaststroke,JR
16,200.0,18.0,2:05.97,"Swallow, Matthew",9.0,2:06.46,17.0,Columbia,Breaststroke,FR
17,200.0,18.0,2:06.36,"Chan, Julian",7.0,2:07.58,18.0,Cornell,Breaststroke,JR
18,200.0,18.0,2:06.79,"Luu, Chris",6.0,2:07.41,19.0,Yale,Breaststroke,JR
19,200.0,18.0,2:07.04,"Goldsmith, Sam",5.0,2:08.86,20.0,Yale,Breaststroke,SR
20,200.0,18.0,2:07.41,"Kwartler, Steven",4.0,2:06.23,21.0,Cornell,Breaststroke,JR
21,200.0,18.0,2:07.82,"Gutnayer, Dan",3.0,2:08.12,22.0,Pennsylvania,Breaststroke,SO
22,200.0,18.0,2:08.34,"Harding, Matt",2.0,2:11.03,23.0,Dartmouth,Breaststroke,SO
23,200.0,18.0,2:08.50,"Lenkeit, Michael",1.0,2:07.76,24.0,Dartmouth,Breaststroke,SO
0,200.0,19.0,1:46.36B,"Lee, Hyun",32.0,1:49.28,1.0,Columbia,Butterfly,SR
1,200.0,19.0,1:47.88B,"Glenn, Tommy",28.0,1:49.11,2.0,Brown,Butterfly,FR
2,200.0,19.0,1:48.84,"Tan, Nicholas",27.0,1:49.67,3.0,Harvard,Butterfly,JR
3,200.0,19.0,1:49.73,"Janney, Niall",26.0,1:49.60,4.0,Harvard,Butterfly,JR
4,200.0,19.0,1:49.90,"Harpham, Harry",25.0,1:49.76,5.0,Cornell,Butterfly,FR
5,200.0,19.0,1:49.99,"Worster, Rhoads",24.0,1:49.86,6.0,Pennsylvania,Butterfly,FR
6,200.0,19.0,1:50.27,"Esquen, Bruno",23.0,1:49.64,7.0,Columbia,Butterfly,JR
7,200.0,19.0,1:50.32,"Becker, Ed",22.0,1:49.83,8.0,Yale,Butterfly,FR
8,200.0,19.0,1:49.43,"Bicer, Goksu",20.0,1:50.07,9.0,Yale,Butterfly,JR
9,200.0,19.0,1:49.69,"Holcomb, Dean",17.0,1:49.94,10.0,Cornell,Butterfly,SR
10,200.0,19.0,1:50.46,"Gaissert, Philipp",16.0,1:52.31,11.0,Columbia,Butterfly,FR
11,200.0,19.0,1:50.81,"Roth, Albert",15.0,1:50.40,12.0,Dartmouth,Butterfly,SO
12,200.0,19.0,1:51.27,"Lullo, Brett",14.0,1:51.79,13.0,Princeton,Butterfly,SR
13,200.0,19.0,1:51.44,"Eyckmans, Robert",13.0,1:50.74,14.0,Columbia,Butterfly,JR
14,200.0,19.0,1:52.33,"Yntema, Douwe",12.0,1:51.97,15.0,Harvard,Butterfly,SR
15,200.0,19.0,1:52.59,"Catanese, Ben",11.0,1:51.91,16.0,Cornell,Butterfly,FR
16,200.0,19.0,1:52.58,"Shinton, Scott",9.0,1:52.32,17.0,Yale,Butterfly,JR
17,200.0,19.0,1:52.90,"Tompkins, Michael",7.0,1:53.54,18.0,Pennsylvania,Butterfly,SR
18,200.0,19.0,1:53.23,"Kalish, Alex",6.0,1:52.96,19.0,Pennsylvania,Butterfly,SR
19,200.0,19.0,1:53.47,"Choi, Jason",5.0,1:54.05,20.0,Yale,Butterfly,SR
20,200.0,19.0,1:53.55,"Wang, Charlie",4.0,1:54.25,21.0,Princeton,Butterfly,JR
21,200.0,19.0,1:53.78,"Chu, Marco",3.0,1:53.78,22.0,Dartmouth,Butterfly,SR
22,200.0,19.0,1:54.35,"Shilton, Robbie",2.0,1:55.21,23.0,Pennsylvania,Butterfly,JR
23,200.0,19.0,1:54.54,"Schultz, Kai",1.0,1:53.85,24.0,Columbia,Butterfly,FR
0,1.0,20.0,327.27,"Stanton, Michael",32.0,319.62,1.0,Harvard,Diving,SO
1,1.0,20.0,320.88,"Vines, Stephen",28.0,269.40,2.0,Princeton,Diving,SO
2,1.0,20.0,305.91,"Cragg, Jeff",27.0,292.83,3.0,Pennsylvania,Diving,JR
3,1.0,20.0,296.19,"Truong, Phillip",26.0,262.47,4.0,Cornell,Diving,FR
4,1.0,20.0,283.44,"Ranta, Zac",25.0,288.00,5.0,Harvard,Diving,SR
5,1.0,20.0,280.02,"Collazo, Jason",24.0,266.07,6.0,Columbia,Diving,SO
6,1.0,20.0,265.44,"Feldman, Jon",23.0,261.45,7.0,Brown,Diving,JR
7,1.0,20.0,262.38,"Zollo, Jon",22.0,256.98,8.0,Cornell,Diving,SO
8,1.0,20.0,291.57,"Olson, Eric",20.0,255.39,9.0,Yale,Diving,SR
9,1.0,20.0,280.95,"Sheppard, Mike",17.0,232.53,10.0,Cornell,Diving,SR
10,1.0,20.0,275.94,"Pramer, Tyler",16.0,252.51,11.0,Yale,Diving,FR
11,1.0,20.0,273.84,"Marple, Alex",15.0,226.98,12.0,Pennsylvania,Diving,JR
12,1.0,20.0,265.98,"Zarrella, Joe",14.0,229.53,13.0,Harvard,Diving,FR
13,1.0,20.0,263.85,"Wells, Tom",13.0,250.98,14.0,Princeton,Diving,JR
14,1.0,20.0,258.90,"Levkoff, David",12.0,247.92,15.0,Columbia,Diving,SR
15,1.0,20.0,235.50,"Brown, Michael",11.0,234.12,16.0,Dartmouth,Diving,SR
