,Distance,Ev#,Final,Name,Points,Prelim,Rank,School,Stroke,Yr
16,200.0,3.0,1:49.80,"Lyons, Chris",9.0,1:50.97,17.0,Penn,IM,FR
17,200.0,3.0,1:50.54,"Scott, Konner",7.0,1:51.03,18.0,Penn,IM,FR
18,200.0,3.0,1:52.13,"Dougherty, Patrick",6.0,1:51.41,19.0,Columbia,IM,JR
19,200.0,3.0,1:52.75,"Lovett, Jared",5.0,1:52.35,20.0,Yale,IM,JR
20,200.0,3.0,1:53.11,"Pascal, Alex",4.0,1:54.01,21.0,Brown,IM,FR
21,200.0,3.0,1:53.19,"Slater, Ian",3.0,1:53.51,22.0,Brown,IM,JR
22,200.0,3.0,1:53.41,"Carey, Ryan",2.0,1:53.44,23.0,Penn,IM,JR
23,200.0,3.0,1:53.82,"Stumpf, Matt",1.0,1:52.83,24.0,Dartmouth,IM,SR
24,200.0,3.0,1:54.22,"Long, Matt",0.0,1:54.22,25.0,Dartmouth,IM,SO
25,200.0,3.0,1:54.57,"Duffy, Colin",0.0,1:54.57,26.0,Brown,IM,FR
26,200.0,3.0,1:54.72,"Swallow, Matt",0.0,1:54.72,27.0,Columbia,IM,SO
27,200.0,3.0,1:54.76,"Shilton, Robbie",0.0,1:54.76,28.0,Penn,IM,SR
28,200.0,3.0,1:55.14,"Anderson, Eric",0.0,1:55.14,29.0,Cornell,IM,SR
29,200.0,3.0,1:55.34,"Chance, Joe",0.0,1:55.34,30.0,Dartmouth,IM,JR
30,200.0,3.0,1:56.35,"Moltke, Konrad",0.0,1:56.35,31.0,Dartmouth,IM,FR
31,200.0,3.0,1:57.04,"Wood, Andrew",0.0,1:57.04,32.0,Columbia,IM,SO
32,200.0,3.0,2:01.67,"Tsui, Ronald",0.0,2:01.67,33.0,Yale,IM,FR
0,50.0,4.0,19.84B,"Satterthwaite, Chris",32.0,20.04,1.0,Harvard,Freestyle,SO
1,50.0,4.0,19.91B,"Wagner, Harrison",28.0,19.63,2.0,Princeton,Freestyle,FR
2,50.0,4.0,19.99B,"Lee, Oliver",27.0,20.09,3.0,Harvard,Freestyle,SO
3,50.0,4.0,20.04B,"Schumacher, Griffin",26.0,20.19,4.0,Harvard,Freestyle,FR
4,50.0,4.0,20.14B,"Cordes, Colin",25.0,19.98,5.0,Princeton,Freestyle,SR
5,50.0,4.0,20.18B,"LaMonaca, Matthew",24.0,20.16,6.0,Princeton,Freestyle,SR
6,50.0,4.0,20.23B,"Derdeyn, Will",23.0,20.36,7.0,Dartmouth,Freestyle,JR
7,50.0,4.0,20.26B,"Wright, John",22.0,20.33,8.0,Columbia,Freestyle,JR
8,50.0,4.0,20.21B,"Bicer, Goksu",20.0,20.59,9.0,Yale,Freestyle,SR
9,50.0,4.0,20.24B,"Strausser, Jeffrey",17.0,20.55,10.0,Brown,Freestyle,FR
10,50.0,4.0,20.27B,"Gosek, Daniel",16.0,20.50,11.0,Columbia,Freestyle,FR
11,50.0,4.0,20.37,"Monovoukas, Michael",15.0,20.45,12.0,Princeton,Freestyle,SR
12,50.0,4.0,20.39,"Arafa, Omar",14.0,20.36,13.0,Columbia,Freestyle,FR
13,50.0,4.0,20.47,"Wong, Stanley",13.0,20.60,14.0,Columbia,Freestyle,FR
14,50.0,4.0,20.65,"Ngan, Alex",12.0,20.57,15.0,Columbia,Freestyle,FR
15,50.0,4.0,20.87,"Walters, Zachary",11.0,20.51,16.0,Harvard,Freestyle,FR
16,50.0,4.0,20.63,"Brazitis, Kevin",9.0,20.65,17.0,Cornell,Freestyle,SR
17,50.0,4.0,20.64,"Davis, Paschall",7.0,20.62,18.0,Yale,Freestyle,SO
18,50.0,4.0,20.70,"Amos, Peter",6.0,20.76,19.0,Penn,Freestyle,SR
19,50.0,4.0,20.71,"Porter, Alex",4.5,20.78,20.0,Penn,Freestyle,FR
20,50.0,4.0,20.71,"Kwartler, Steven",4.5,20.61,20.0,Cornell,Freestyle,SR
21,50.0,4.0,20.77,"Doherty, Zack",3.0,20.80,22.0,Dartmouth,Freestyle,JR
22,50.0,4.0,20.82,"Myers, Chris",2.0,20.83,23.0,Cornell,Freestyle,JR
23,50.0,4.0,20.89,"Mijares-Shafai, Zac",1.0,20.79,24.0,Cornell,Freestyle,SR
24,50.0,4.0,20.86,"Stepanian, Mark",0.0,20.86,25.0,Cornell,Freestyle,JR
25,50.0,4.0,20.87,"Diamond, Oliver",0.0,20.87,26.0,Brown,Freestyle,SO
26,50.0,4.0,20.87,"North, Andrew",0.0,20.87,26.0,Dartmouth,Freestyle,SO
27,50.0,4.0,20.89,"McHugh, Dillon",0.0,20.89,28.0,Penn,Freestyle,FR
28,50.0,4.0,20.93,"Johnson, Mike",0.0,20.93,29.0,Brown,Freestyle,JR
29,50.0,4.0,20.94,"Killian, Pat",0.0,20.94,30.0,Yale,Freestyle,SO
30,50.0,4.0,21.03,"Ahern, Mickey",0.0,21.03,31.0,Dartmouth,Freestyle,SR
31,50.0,4.0,21.03,"Keady, James",0.0,21.03,31.0,Cornell,Freestyle,SR
32,50.0,4.0,21.08,"Hunter, James",0.0,21.08,33.0,Brown,Freestyle,SR
33,50.0,4.0,21.09,"Hunter, Paul",0.0,21.09,34.0,Brown,Freestyle,SO
34,50.0,4.0,21.14,"Fleming, Christopher",0.0,21.14,35.0,Penn,Freestyle,JR
35,50.0,4.0,21.16,"Woon, Ian",0.0,21.16,36.0,Dartmouth,Freestyle,FR
36,50.0,4.0,21.48,"Esquen, Bruno",0.0,21.48,37.0,Columbia,Freestyle,SR
37,50.0,4.0,21.81,"Weber, Jake",0.0,21.81,38.0,Brown,Freestyle,FR
38,50.0,4.0,21.93,"Lowen, Greg",0.0,21.93,39.0,Brown,Freestyle,SR
0,1.0,5.0,359.55A,"Mosca, Michael",32.0,306.25,1.0,Harvard,Diving,FR
1,1.0,5.0,347.65A,"Vines, Stephen",28.0,317.60,2.0,Princeton,Diving,JR
2,1.0,5.0,318.85A,"Cragg, Jeff",27.0,302.75,3.0,Penn,Diving,SR
3,1.0,5.0,315.10A,"Zarrella, Joe",26.0,310.90,4.0,Harvard,Diving,SO
4,1.0,5.0,307.35A,"O'Connell, Mark",25.0,285.95,5.0,Princeton,Diving,SO
5,1.0,5.0,304.80A,"Stanton, Michael",24.0,312.80,6.0,Harvard,Diving,JR
6,1.0,5.0,294.40,"Pramer, Tyler",23.0,292.95,7.0,Yale,Diving,SO
7,1.0,5.0,280.60,"Kelly, Christopher",22.0,293.25,8.0,Princeton,Diving,JR
8,1.0,5.0,293.85,"Feldman, Jon",20.0,277.65,9.0,Brown,Diving,SR
9,1.0,5.0,291.15,"Collazo, Jason",17.0,281.80,10.0,Columbia,Diving,JR
10,1.0,5.0,287.60,"Rembrandt, Micah",16.0,252.40,11.0,Columbia,Diving,FR
11,1.0,5.0,276.70,"Truong, Phillip",15.0,278.75,12.0,Cornell,Diving,SO
12,1.0,5.0,272.35,"Shelley, Ryan",14.0,282.65,13.0,Dartmouth,Diving,FR
13,1.0,5.0,257.70,"Plante, Chris",13.0,251.65,14.0,Dartmouth,Diving,SR
14,1.0,5.0,245.25,"Zollo, Jon",12.0,258.55,15.0,Cornell,Diving,JR
15,1.0,5.0,239.25,"Marple, Alex",11.0,253.55,16.0,Penn,Diving,SR
16,1.0,5.0,251.10,"Borghi, Michaelangelo",9.0,251.10,17.0,Columbia,Diving,JR
17,1.0,5.0,250.55,"Staab, Colton",7.0,250.55,18.0,Yale,Diving,SR
18,1.0,5.0,248.35,"Weill, Benjamin",6.0,248.35,19.0,Dartmouth,Diving,SO
19,1.0,5.0,234.90,"Rosenberg, Billy",5.0,234.90,20.0,Brown,Diving,FR
20,1.0,5.0,232.00,"O'Neil, James",4.0,232.00,21.0,Cornell,Diving,JR
21,1.0,5.0,212.40,"Holder, Will",3.0,212.40,22.0,Brown,Diving,FR
22,1.0,5.0,207.95,"Seriff-Cullick, Aaron",2.0,207.95,23.0,Yale,Diving,JR
23,1.0,5.0,168.95,"Hartje, Will",1.0,168.95,24.0,Penn,Diving,SO
0,1000.0,8.0,8:54.86M,"Nolle, Paul",32.0,9:12.39,1.0,Princeton,Freestyle,SO
1,1000.0,8.0,9:04.64,"Harder, Rob",28.0,9:30.61,2.0,Yale,Freestyle,FR
2,1000.0,8.0,9:06.00,"McIntee, Kyle",27.0,9:06.00,3.0,Harvard,Freestyle,FR
3,1000.0,8.0,9:08.56,"DeZwirek, Jeremie",26.0,10:10.37,4.0,Columbia,Freestyle,FR
4,1000.0,8.0,9:09.79,"Gaudiani, Mike",25.0,9:25.82,5.0,Harvard,Freestyle,FR
5,1000.0,8.0,9:12.12,"Carroll, Stephen",24.0,9:28.75,6.0,Penn,Freestyle,JR
6,1000.0,8.0,9:13.65,"Gabel, Dylan",23.0,9:27.39,7.0,Dartmouth,Freestyle,SO
7,1000.0,8.0,9:14.10,"Bailey, John",22.0,9:29.05,8.0,Harvard,Freestyle,FR
8,1000.0,8.0,9:15.18,"Paulk, David",20.0,9:31.53,9.0,Princeton,Freestyle,FR
9,1000.0,8.0,9:15.68,"Hood, Cam",17.0,9:31.48,10.0,Penn,Freestyle,SR
10,1000.0,8.0,9:16.22,"Snyder, Reed",16.0,9:31.19,11.0,Harvard,Freestyle,FR
11,1000.0,8.0,9:17.02,"Raynes, Stephen",15.0,9:34.32,12.0,Columbia,Freestyle,FR
12,1000.0,8.0,9:20.26,"McLean, Matthew",14.0,9:43.10,13.0,Harvard,Freestyle,SR
13,1000.0,8.0,9:22.65,"Wilson, Taylor",13.0,9:47.98,14.0,Cornell,Freestyle,SO
14,1000.0,8.0,9:23.30,"Noort, Eric",12.0,9:30.88,15.0,Penn,Freestyle,FR
15,1000.0,8.0,9:24.44,"Stephenson, Harry",11.0,9:33.68,16.0,Columbia,Freestyle,SO
16,1000.0,8.0,9:25.15,"Reynolds, Michael",9.0,9:44.80,17.0,Cornell,Freestyle,FR
17,1000.0,8.0,9:27.98,"Cuthbert, West",7.0,9:43.79,18.0,Yale,Freestyle,SO
18,1000.0,8.0,9:32.20,"Dols, Chester",6.0,9:34.87,19.0,Columbia,Freestyle,FR
19,1000.0,8.0,9:39.63,"Ruddy, Sam",5.0,9:49.93,20.0,Penn,Freestyle,FR
20,1000.0,8.0,9:53.52,"Hug, John",4.0,9:43.47,21.0,Brown,Freestyle,JR
0,400.0,9.0,3:49.73B,"Zupan, Nejc",32.0,3:50.22,1.0,Dartmouth,IM,SO
1,400.0,9.0,3:51.11B,"Eyckmans, Robert",28.0,3:55.93,2.0,Columbia,IM,SR
2,400.0,9.0,3:51.43B,"Hasler, Daniel",27.0,3:53.55,3.0,Princeton,IM,SO
3,400.0,9.0,3:53.29B,"Tuten, Caleb",26.0,3:52.72,4.0,Princeton,IM,FR
4,400.0,9.0,3:53.64B,"Lazris, Mike",25.0,3:56.78,5.0,Yale,IM,FR
5,400.0,9.0,3:54.70B,"Bennett, Oliver",24.0,3:55.07,6.0,Princeton,IM,FR
6,400.0,9.0,3:56.94,"Janney, Niall",23.0,3:54.58,7.0,Harvard,IM,SR
7,400.0,9.0,4:03.11,"Materniak, Eric",22.0,3:57.33,8.0,Princeton,IM,SO
8,400.0,9.0,3:57.12,"Raynes, Stephen",20.0,3:57.34,9.0,Columbia,IM,FR
9,400.0,9.0,3:58.54,"Stephenson, Harry",17.0,3:58.70,10.0,Columbia,IM,SO
10,400.0,9.0,3:58.85,"Roth, Albert",15.5,3:57.98,11.0,Dartmouth,IM,JR
11,400.0,9.0,3:58.85,"Scott, Konner",15.5,3:58.91,11.0,Penn,IM,FR
12,400.0,9.0,3:59.82,"McDermott, Danny",14.0,3:59.19,13.0,Yale,IM,SO
13,400.0,9.0,4:00.50,"Catanese, Ben",13.0,3:59.75,14.0,Cornell,IM,SO
14,400.0,9.0,4:04.06,"Chance, Joe",12.0,4:00.90,15.0,Dartmouth,IM,JR
15,400.0,9.0,3:59.93,"Murphy, Sean",9.0,4:02.97,17.0,Penn,IM,FR
16,400.0,9.0,4:01.09,"Carey, Ryan",7.0,4:01.62,18.0,Penn,IM,JR
17,400.0,9.0,4:01.70,"Lovett, Jared",6.0,4:03.46,19.0,Yale,IM,JR
18,400.0,9.0,4:04.53,"Price, Cameron",5.0,4:01.15,20.0,Dartmouth,IM,FR
19,400.0,9.0,4:05.26,"Anderson, Eric",4.0,4:03.50,21.0,Cornell,IM,SR
20,400.0,9.0,4:06.53,"Gutnayer, Dan",3.0,4:04.07,22.0,Penn,IM,JR
21,400.0,9.0,4:07.43,"May, Eric",2.0,4:02.78,23.0,Cornell,IM,FR
22,400.0,9.0,4:09.13,"Dols, Chester",1.0,4:03.00,24.0,Columbia,IM,FR
23,400.0,9.0,4:04.81,"Slater, Ian",0.0,4:04.81,25.0,Brown,IM,JR
24,400.0,9.0,4:06.83,"Schulte, Jay",0.0,4:06.83,26.0,Dartmouth,IM,FR
25,400.0,9.0,4:08.53,"Duffy, Colin",0.0,4:08.53,27.0,Brown,IM,FR
26,400.0,9.0,4:08.65,"Wingerson, Andy",0.0,4:08.65,28.0,Yale,IM,FR
27,400.0,9.0,4:15.38,"Luu, Chris",0.0,4:15.38,29.0,Yale,IM,SR
0,100.0,10.0,46.73B,"Glenn, Tommy",32.0,47.14,1.0,Brown,Butterfly,SO
1,100.0,10.0,47.86B,"Strausser, Jeffrey",28.0,47.99,2.0,Brown,Butterfly,FR
2,100.0,10.0,47.87B,"Strand, Michael",27.0,47.64,3.0,Princeton,Butterfly,FR
3,100.0,10.0,47.93B,"Dominski, Mike",26.0,47.34,4.0,Yale,Butterfly,JR
4,100.0,10.0,48.09B,"Raigla, Kaspar",25.0,48.00,5.0,Princeton,Butterfly,JR
5,100.0,10.0,48.28B,"Firmansyah, Alwin",24.0,48.29,6.0,Yale,Butterfly,FR
6,100.0,10.0,48.30B,"Worster, Rhoads",23.0,48.14,7.0,Penn,Butterfly,SO
7,100.0,10.0,48.75,"Monovoukas, Michael",22.0,48.51,8.0,Princeton,Butterfly,SR
8,100.0,10.0,48.05B,"Jakl, David",20.0,48.83,9.0,Columbia,Butterfly,FR
9,100.0,10.0,48.74,"Bicer, Goksu",17.0,48.78,10.0,Yale,Butterfly,SR
10,100.0,10.0,48.75,"Li, Ray",16.0,49.56,11.0,Dartmouth,Butterfly,SR
11,100.0,10.0,48.88,"Esquen, Bruno",15.0,48.68,12.0,Columbia,Butterfly,SR
12,100.0,10.0,48.94,"Lee, Oliver",14.0,49.21,13.0,Harvard,Butterfly,SO
13,100.0,10.0,48.96,"Derdeyn, Will",13.0,48.80,14.0,Dartmouth,Butterfly,JR
14,100.0,10.0,49.35,"Davis, Paschall",12.0,49.40,15.0,Yale,Butterfly,SO
15,100.0,10.0,49.42,"Scott, Henry",11.0,49.11,16.0,Cornell,Butterfly,SO
16,100.0,10.0,49.31,"Ngan, Alex",9.0,49.68,17.0,Columbia,Butterfly,FR
17,100.0,10.0,49.39,"Johnson, Mike",7.0,49.89,18.0,Brown,Butterfly,JR
18,100.0,10.0,49.59,"Pretto, Jack",6.0,49.57,19.0,Harvard,Butterfly,SO
19,100.0,10.0,49.73,"LaMonaca, Matthew",5.0,49.57,20.0,Princeton,Butterfly,SR
20,100.0,10.0,49.77,"Boone, Matt",4.0,49.68,21.0,Yale,Butterfly,SR
21,100.0,10.0,49.89,"Brazitis, Kevin",3.0,50.03,22.0,Cornell,Butterfly,SR
22,100.0,10.0,50.14,"North, Andrew",2.0,49.95,23.0,Dartmouth,Butterfly,SO
23,100.0,10.0,50.54,"Amos, Peter",1.0,49.90,24.0,Penn,Butterfly,SR
24,100.0,10.0,50.16,"Sangren, Jake",0.0,50.16,25.0,Cornell,Butterfly,SR
25,100.0,10.0,50.39,"Stepanian, Mark",0.0,50.39,26.0,Cornell,Butterfly,JR
26,100.0,10.0,50.81,"Myers, Chris",0.0,50.81,27.0,Cornell,Butterfly,JR
27,100.0,10.0,50.82,"Voss, Adam",0.0,50.82,28.0,Brown,Butterfly,FR
28,100.0,10.0,51.08,"Keady, James",0.0,51.08,29.0,Cornell,Butterfly,SR
29,100.0,10.0,51.47,"Weber, Jake",0.0,51.47,30.0,Brown,Butterfly,FR
0,200.0,11.0,1:35.05B,"Satterthwaite, Chris",32.0,1:37.28,1.0,Harvard,Freestyle,SO
1,200.0,11.0,1:36.18B,"Lawley, Will",28.0,1:36.69,2.0,Princeton,Freestyle,JR
2,200.0,11.0,1:36.34B,"Cordes, Colin",27.0,1:36.82,3.0,Princeton,Freestyle,SR
3,200.0,11.0,1:37.03B,"Walters, Zachary",26.0,1:37.78,4.0,Harvard,Freestyle,FR
4,200.0,11.0,1:37.22B,"Hauss, Michael",24.5,1:36.85,5.0,Princeton,Freestyle,FR
5,200.0,11.0,1:37.22B,"Koll, Dominik",24.5,1:36.78,5.0,Columbia,Freestyle,FR
6,200.0,11.0,1:37.23B,"Goodman, Spenser",23.0,1:37.39,7.0,Harvard,Freestyle,SO
7,200.0,11.0,1:38.84,"Wright, John",22.0,1:38.00,8.0,Columbia,Freestyle,JR
8,200.0,11.0,1:38.19,"Paulk, David",20.0,1:38.36,9.0,Princeton,Freestyle,FR
9,200.0,11.0,1:38.38,"Ginsborg, Josh",17.0,1:38.23,10.0,Yale,Freestyle,FR
10,200.0,11.0,1:38.73,"Hunter, James",16.0,1:38.13,11.0,Brown,Freestyle,SR
11,200.0,11.0,1:38.86,"Jager, Conner",15.0,1:39.39,12.0,Princeton,Freestyle,FR
12,200.0,11.0,1:39.63,"Harpham, Harry",14.0,1:39.00,13.0,Cornell,Freestyle,SO
13,200.0,11.0,1:39.65,"Margherio, Jay",13.0,1:39.07,14.0,Dartmouth,Freestyle,JR
14,200.0,11.0,1:39.80,"Porter, Alex",12.0,1:39.39,15.0,Penn,Freestyle,FR
15,200.0,11.0,1:40.05,"Roop, Gregory",11.0,1:39.70,16.0,Harvard,Freestyle,JR
16,200.0,11.0,1:39.15,"Wickwire, PJ",9.0,1:39.85,17.0,Cornell,Freestyle,FR
17,200.0,11.0,1:39.65,"Killian, Pat",7.0,1:39.76,18.0,Yale,Freestyle,SO
18,200.0,11.0,1:40.55,"Itzkowitz, Ben",6.0,1:40.79,19.0,Cornell,Freestyle,SO
19,200.0,11.0,1:40.95,"Barr, Brian",5.0,1:41.46,20.0,Brown,Freestyle,FR
20,200.0,11.0,1:41.08,"Doherty, Zack",4.0,1:41.61,21.0,Dartmouth,Freestyle,JR
21,200.0,11.0,1:41.15,"Ruddy, Sam",3.0,1:40.71,22.0,Penn,Freestyle,FR
22,200.0,11.0,1:41.24,"Cuthbert, West",2.0,1:41.01,23.0,Yale,Freestyle,SO
23,200.0,11.0,1:41.51,"Fleming, Christopher",1.0,1:41.31,24.0,Penn,Freestyle,JR
24,200.0,11.0,1:42.28,"Woon, Ian",0.0,1:42.28,25.0,Dartmouth,Freestyle,FR
25,200.0,11.0,1:43.48,"Becker, Ed",0.0,1:43.48,26.0,Yale,Freestyle,SO
26,200.0,11.0,1:43.51,"Diamond, Oliver",0.0,1:43.51,27.0,Brown,Freestyle,SO
27,200.0,11.0,1:44.92,"Hill, John",0.0,1:44.92,28.0,Dartmouth,Freestyle,SR
28,200.0,11.0,1:47.53,"Lowen, Greg",0.0,1:47.53,29.0,Brown,Freestyle,SR
0,100.0,12.0,52.86M,"Christensen, Jonathan",32.0,52.86,1.0,Princeton,Breaststroke,SR
1,100.0,12.0,53.17B,"Katis, Chuck",28.0,53.76,2.0,Harvard,Breaststroke,FR
2,100.0,12.0,53.93B,"McHugh, Brendan",27.0,54.36,3.0,Penn,Breaststroke,SR
3,100.0,12.0,55.08B,"Eyckmans, Robert",26.0,56.07,4.0,Columbia,Breaststroke,SR
4,100.0,12.0,55.32B,"Heymann, Andrew",25.0,56.00,5.0,Yale,Breaststroke,FR
5,100.0,12.0,55.36B,"McVicker, Mike",24.0,55.63,6.0,Brown,Breaststroke,JR
6,100.0,12.0,55.85,"Hasler, Daniel",23.0,55.80,7.0,Princeton,Breaststroke,SO
7,100.0,12.0,56.86,"Ting, Jason",22.0,55.56,8.0,Harvard,Breaststroke,SO
8,100.0,12.0,56.03,"Wong, Stanley",20.0,56.67,9.0,Columbia,Breaststroke,FR
9,100.0,12.0,56.24,"Stumpf, Matt",17.0,56.51,10.0,Dartmouth,Breaststroke,SR
10,100.0,12.0,56.38,"Kwartler, Steven",16.0,56.21,11.0,Cornell,Breaststroke,SR
11,100.0,12.0,56.41,"Lyons, Chris",15.0,56.37,12.0,Penn,Breaststroke,FR
12,100.0,12.0,56.47,"Wurzbacher, Owen",14.0,56.39,13.0,Harvard,Breaststroke,JR
13,100.0,12.0,56.66,"Traub, Eric",13.0,56.79,14.0,Columbia,Breaststroke,SO
14,100.0,12.0,56.75,"Schumacher, Griffin",12.0,56.71,15.0,Harvard,Breaststroke,FR
15,100.0,12.0,57.19,"Moltke, Konrad",11.0,56.96,16.0,Dartmouth,Breaststroke,FR
16,100.0,12.0,56.33,"Swallow, Matt",9.0,57.20,17.0,Columbia,Breaststroke,SO
17,100.0,12.0,56.97,"Wood, Andrew",7.0,57.27,18.0,Columbia,Breaststroke,SO
18,100.0,12.0,57.28,"McDermott, Danny",6.0,57.26,19.0,Yale,Breaststroke,SO
19,100.0,12.0,57.34,"Tsui, Ronald",5.0,57.18,20.0,Yale,Breaststroke,FR
20,100.0,12.0,57.48,"Schulte, Jay",4.0,57.73,21.0,Dartmouth,Breaststroke,FR
21,100.0,12.0,57.88,"Chan, Julian",3.0,57.69,22.0,Cornell,Breaststroke,SR
22,100.0,12.0,57.94,"Shilton, Robbie",2.0,57.31,23.0,Penn,Breaststroke,SR
23,100.0,12.0,57.96,"Materniak, Eric",1.0,57.98,24.0,Princeton,Breaststroke,SO
24,100.0,12.0,58.09,"Price, Cameron",0.0,58.09,25.0,Dartmouth,Breaststroke,FR
25,100.0,12.0,58.23,"Gutnayer, Dan",0.0,58.23,26.0,Penn,Breaststroke,JR
26,100.0,12.0,58.45,"Luu, Chris",0.0,58.45,27.0,Yale,Breaststroke,SR
